method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,available_cameras,missing_cameras,source,failure_reason,note,est_pitch_deg,est_roll_deg,est_rvec_x,est_rvec_y,est_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_yaw_deg,gt_pitch_deg,gt_roll_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,gt_tx_m,gt_ty_m,gt_tz_m,gt_yaw_deg
AP01,OK,cam0-cam1,cam_edge_0,cam_edge_1,19.656384686429544,1.0698055312471617,2.544489955461504,2.208731007333278,5.069131069576643,5.043686170022028,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,57.27374217182202,117.549290202068,0.06715316332628773,1.8760518459323652,0.6741730738945662,-4.488927615681426,-1.1189251957562165,2.0090558601358124,139.26759187647028,57.450670973219815,115.90214977992046,0.059735247464964704,1.862313170365479,0.6890226811483594,-4.590674262084118,-0.9808404021811512,1.913047758273379,138.4497834938831
AP01,OK,cam0-cam3,cam_edge_0,cam_edge_3,25.155596691633253,2.4810999560629763,13.633102949397502,3.2302201304197125,3.8191529186563207,3.6828218891623457,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,52.96463444679107,20.93826041021487,0.035695827757791045,0.9805518987292309,0.41731589593925345,-3.667493602728451,-0.28259545886465665,0.18112853962937026,36.53006717790814,50.53923196926396,21.20580374270508,0.05780068377927822,0.9425257326838137,0.42222897273299825,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,36.244334985740466
AP01,OK,cam0-cam5,cam_edge_0,cam_edge_5,60.504829593220535,2.814874426010589,59.36739244260014,1.2475441664439029,5.667927964501032,5.07425404007503,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-61.3976418515251,118.03330978802794,-0.0359249495251914,-1.8478038937442889,-0.6631461520211356,4.672677719378791,-0.7861805283820779,1.8155046600963778,-142.98394588145274,-59.18839253897587,121.10918727720495,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.239989224744796,-0.7565583592593794,2.023744001687466,-144.80607014753681
AP01,OK,cam1-cam3,cam_edge_1,cam_edge_3,6.693538956447511,1.8616307118908735,0.06579721552966156,1.7658104034511908,2.172182679705039,2.1715247075497426,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-50.547020685123066,4.103437657451067,-0.08210289213801972,-0.8837216404385971,-0.2828600748419092,1.4962875342372073,-0.3923789127319825,1.5240347631299622,-19.294124993743416,-52.158716168945,5.145378882018552,-0.07152290562849602,-0.9138098031455153,-0.27444766234862317,1.544386529831069,-0.3757221990345856,1.4805676849234315,-19.440987313922378
AP01,OK,cam1-cam5,cam_edge_1,cam_edge_5,72.47608383357809,2.0426677656764016,66.41558157068576,1.7506243153293206,9.833844654272019,9.169688838565161,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,42.36399437344403,133.1018545938571,0.06145496323405969,2.196642047385435,0.7599606963216435,-3.4730019990111662,-2.227346377133639,8.189040152987442,157.71207277919865,43.91477015093176,133.3021054862451,0.07074491249427345,2.174340618010422,0.7301083985994897,-3.9715362540357773,-2.4903976924727136,8.64461218335215,156.5275178587406
AP01,OK,cam3-cam5,cam_edge_3,cam_edge_5,78.0849285325493,2.180246950160663,77.18060749664488,0.7635936287295013,9.285515073252315,8.513708998285866,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-7.957167396,139.576851281,-0.14240759227664998,-2.836869613056183,-1.049921968918987,2.551277403,-2.836490084,7.611080641,177.186029359,-7.866545909544565,141.70501809791045,-0.15963022206593686,-2.858939487432395,-0.9996874983186074,2.8983748134908356,-3.1018777282117975,8.2582424386392,176.3434827013253
AP02,OK,cam0-cam1,cam_edge_0,cam_edge_1,16.222680839018807,0.8136470576078448,12.694526598819422,1.1276571471819752,5.069131069576643,5.196076335564837,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,56.8312322286935,115.00836957250202,0.06598287626535373,1.86058781104399,0.7043612716547479,-4.737458217656449,-1.0330155626489748,1.8677734788515736,137.90676232896786,57.450670973219815,115.90214977992046,0.059735247464964704,1.862313170365479,0.6890226811483594,-4.590674262084118,-0.9808404021811512,1.913047758273379,138.4497834938831
AP02,OK,cam0-cam3,cam_edge_0,cam_edge_3,9.317031729544114,1.18606749085496,4.377706376827817,1.2268731727470314,3.8191529186563207,3.862929982424599,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,50.36059037171487,23.047287784767484,0.07650729606662428,0.9483929996839844,0.43090113651706685,-3.862558141453984,-0.04649711253929478,0.026658423208497428,37.664577412563474,50.53923196926396,21.20580374270508,0.05780068377927822,0.9425257326838137,0.42222897273299825,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,36.244334985740466
AP02,OK,cam0-cam5,cam_edge_0,cam_edge_5,26.215428874878764,2.577584185566842,25.678778580280337,0.5217750885444135,5.667927964501032,5.924715750303835,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-57.614233488241986,117.385512213303,0.032474239085658954,-1.8762529425608394,-0.6939400287613249,5.497563360930897,-0.779865094381488,2.0666069411027026,-141.03185599299698,-59.18839253897587,121.10918727720495,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.239989224744796,-0.7565583592593794,2.023744001687466,-144.80607014753681
AP02,OK,cam1-cam3,cam_edge_1,cam_edge_3,13.909607131517184,0.5437232074249659,9.24085513698949,2.685960073837854,2.172182679705039,2.264591231074934,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-51.92290508883967,5.387536403790759,-0.06466808265423278,-0.9103738837730578,-0.268445340282371,1.5477365801666214,-0.34627806361771407,1.6164703600538997,-19.165180943115377,-52.158716168945,5.145378882018552,-0.07152290562849602,-0.9138098031455153,-0.27444766234862317,1.544386529831069,-0.3757221990345856,1.4805676849234315,-19.440987313922378
AP02,OK,cam1-cam5,cam_edge_1,cam_edge_5,41.933237838115275,1.7881987528936492,40.6237699861828,0.5936569699545917,9.833844654272019,10.240082354133847,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,44.770661643423246,134.48665960831178,0.03265152066397033,2.1773219332883245,0.7210536291974368,-4.228843498252903,-2.5542194975205126,8.969511248959645,158.67744912074397,43.91477015093176,133.3021054862451,0.07074491249427345,2.174340618010422,0.7301083985994897,-3.9715362540357773,-2.4903976924727136,8.64461218335215,156.5275178587406
AP02,OK,cam3-cam5,cam_edge_3,cam_edge_5,35.067195823774874,1.7048687039909571,32.235113584208186,0.8374867393338797,9.285515073252315,9.607866209094396,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-6.952856839354936,141.6235779277031,-0.11595351446334384,-2.867545703273783,-1.0016902208090481,2.8701201550349453,-3.1888992230887423,8.596768295848396,177.7910911468258,-7.866545909544565,141.70501809791045,-0.15963022206593686,-2.858939487432395,-0.9996874983186074,2.8983748134908356,-3.1018777282117975,8.2582424386392,176.3434827013253
AP03,OK,cam0-cam1,cam_edge_0,cam_edge_1,27.77875428062899,1.3986754514932562,27.489525896616218,0.4401301057126412,5.069131069576643,5.344026328542805,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,56.45198010070601,117.6430433958365,0.06359573231666642,1.8863141865586401,0.6928140788869435,-4.824371482951186,-1.0668694337894413,2.0361352621797666,140.14949361546857,57.450670973219815,115.90214977992046,0.059735247464964704,1.862313170365479,0.6890226811483594,-4.590674262084118,-0.9808404021811512,1.913047758273379,138.4497834938831
AP03,OK,cam0-cam3,cam_edge_0,cam_edge_3,16.973091896673694,1.4367191188285784,16.95803226949364,0.10493682197039862,3.8191529186563207,3.988733241351257,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,51.49705768572813,22.869138927294085,0.06531011088480355,0.9658056108852896,0.4281588179605425,-3.986217145043402,-0.10801003113466906,0.09164920292518453,37.76554888338824,50.53923196926396,21.20580374270508,0.05780068377927822,0.9425257326838137,0.42222897273299825,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,36.244334985740466
AP03,OK,cam0-cam5,cam_edge_0,cam_edge_5,23.106201119862618,0.9502216110202492,22.691432495774677,0.43201604042534497,5.667927964501032,5.894842289458778,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,-59.89120266230902,119.91563340188134,-0.0069183340213432075,-1.8745510063647761,-0.6567435916194676,5.459944158199942,-0.8110568983517078,2.0689036020477225,-143.57000809537925,-59.18839253897587,121.10918727720495,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.239989224744796,-0.7565583592593794,2.023744001687466,-144.80607014753681
