entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
moving_frame,moving_frame_000000,with_moving_deterministic_bfs,1.96206985870029,-1.140081008770818,-3.8927015910741103,-22.404171230456072,-13.743588342918104,174.47059958560584,0.3247051088353737,-0.5966217517833156,2.923211004850984
moving_frame,moving_frame_000001,with_moving_deterministic_bfs,2.0221420500631537,-0.578237912623796,-3.795131005692462,-27.584441262484894,-8.137881573882776,175.00526067701114,0.1771231785499957,-0.7286126073829006,2.928840863814361
moving_frame,moving_frame_000002,with_moving_deterministic_bfs,3.0633366710737184,3.2650125742886686,-1.881381657526263,-58.22218539042264,4.860307028899363,177.32317483007867,0.1519942038059954,1.5236623420115518,-2.742628687093283
moving_frame,moving_frame_000003,with_moving_deterministic_bfs,2.642466835017024,-0.3163995163615685,-3.5571268703976138,-32.689304413466864,6.797540077479081,172.20488538986535,-0.2312134382322583,-0.8425330692609928,2.916574420980408
moving_frame,moving_frame_000004,with_moving_deterministic_bfs,1.7199230652415332,-0.560115090278575,-3.779301774828123,-30.815243603990645,6.48124662952811,174.8136715405193,-0.2050275690603963,-0.8100787900563856,2.9691500847388657
moving_frame,moving_frame_000005,with_moving_deterministic_bfs,-0.1269848430001439,1.9482923614146328,-2.725617067840602,-50.41231657247498,-0.2674988672534413,-177.55529937560178,-0.03477088634830073,1.3221136950345742,-2.8092140661180327
moving_frame,moving_frame_000006,with_moving_deterministic_bfs,1.719782860065937,-0.5123905388508905,-3.7567450247351717,-30.89377056153216,6.4167201065526696,174.85489672981032,-0.2031567072497829,-0.8124093310678095,2.969142220112766
moving_frame,moving_frame_000007,with_moving_deterministic_bfs,1.889125173478517,-0.7809471711419815,-3.437745653036047,-28.28612875189388,2.385875430699214,174.08614991541376,-0.10008409480964071,-0.742081855208157,2.958408314273679
moving_frame,moving_frame_000008,with_moving_deterministic_bfs,1.9296873317437366,-0.71696894983204,-3.454119030663814,-27.252070750902814,-2.8419780590572197,175.15977155397806,0.04312585957245735,-0.7210529968810137,2.9609989360928997
moving_frame,moving_frame_000009,with_moving_deterministic_bfs,1.1272455005367457,2.7536094284256576,-2.004092595758987,-53.732740725615976,-11.74488133217945,-173.25451125858524,-0.36790880220363903,1.3876162157356502,-2.780808905360811
